post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0004846,2024-12-18,Reel,118719.0,9842.0,2335.0,2540.0,1184527.0,1515477.0,1263.0,10.0,926.0,profile,8.54,Food
IG0005473,2025-01-16,Carousel,116969.0,5758.0,2261.0,2057.0,688753.0,1175602.0,1950.0,17.0,677.0,Explore,10.81,Music
IG0029284,2025-07-16,Carousel,132401.0,3851.0,2508.5,10152.0,1268442.0,1440547.0,1100.0,14.0,149.0,profile,10.39,Music
IG0026961,2025-10-30,Reel,99382.0,1152.0,4676.0,13136.0,1628597.0,1869923.0,2112.0,12.0,262.0,external,5.73,fitness
IG0000218,2025-11-19,Carousel,99382.0,5831.0,1628.0,9504.0,456704.0,880580.0,19.0,27.0,913.0,Hashtags,20.21,Technology
IG0011784,2025-06-11,Carousel,180640.0,7510.0,2569.0,2109.0,348449.0,528370.0,1996.0,2.0,943.0,external,8.54,Music
IG0003247,2025-06-14,Photo,117784.0,5917.0,1051.0,13357.0,531719.0,799048.0,1877.0,4.0,546.0,Reels Feed,17.28,Lifestyle
IG0010277,2025-06-01,Carousel,5736.0,1000.0,2508.5,4103.0,1394610.0,1425798.0,828.0,6.0,483.0,Home Feed,0.88,beauty
IG0001407,2025-03-04,Reel,186000.0,686.0,2855.0,9747.0,866731.0,1204709.0,1857.0,7.0,899.0,Reels Feed,16.54,Fashion
IG0001611,2025-08-03,Photo,181364.0,2600.0,762.0,2472.0,1103560.0,1559287.0,657.0,8.0,920.0,profile,12.01,beauty
IG0028040,2025-05-10,Reel,186717.0,5048.0,1530.0,490.0,1524767.0,1853757.0,114.0,6.0,166.0,Reels Feed,10.29,Technology
IG0019376,2025-05-01,Photo,9997.0,8705.0,2508.5,7480.0,778957.0,1002072.0,1730.0,0.0,170.0,Hashtags,2.15,beauty
IG0006747,2025-03-29,Photo,36672.0,6287.0,385.0,12624.0,45318.0,304622.0,924.0,27.0,882.0,Explore,18.37,Food
IG0003471,2025-05-19,Reel,6430.0,4468.0,350.0,5077.0,1023783.0,1344648.0,1100.0,4.0,888.0,Reels Feed,1.21,Technology
IG0018218,2025-01-12,Photo,113024.0,7889.0,2508.5,4343.0,766413.0,840537.0,1969.0,1.0,281.0,Reels Feed,15.16,Lifestyle
IG0011505,2025-01-05,Photo,156917.0,2081.0,1798.0,13553.0,318563.0,792812.0,1539.0,18.0,597.0,external,21.99,Comedy
IG0006934,2025-05-19,Reel,21651.0,4875.0,4295.0,9989.0,1218906.0,1266291.0,213.0,1.0,874.0,Hashtags,3.22,Fashion
IG0011305,2025-01-26,Photo,194198.0,7113.0,701.0,7024.0,828523.0,1279102.0,477.0,16.0,656.0,Reels Feed,16.34,Photography
IG0018363,2025-05-07,Photo,69088.0,2906.0,3569.0,13733.0,802721.0,1196139.0,380.0,8.0,646.0,Reels Feed,7.47,Food
IG0027773,2025-05-19,Video,156748.0,8824.0,3685.0,11812.0,757215.0,927746.0,2079.0,28.0,599.0,Reels Feed,19.52,Technology
IG0018347,2025-10-28,Carousel,67290.0,7707.0,3036.0,11529.0,906157.0,1372928.0,1798.0,13.0,566.0,external,6.52,beauty
IG0004394,2025-07-16,Photo,80990.0,9890.0,4999.0,9835.0,1625665.0,1954360.0,1631.0,16.0,759.0,external,5.41,Photography
IG0020792,2025-01-03,Video,46939.0,858.0,2642.0,13257.0,662322.0,873170.0,1718.0,16.0,368.0,Hashtags,7.29,Food
IG0015173,2025-04-27,Carousel,72573.0,5652.0,43.0,5499.0,329940.0,803356.0,1691.0,20.0,409.0,profile,10.43,Technology
IG0002112,2024-11-23,Carousel,67385.0,4590.0,2508.5,5133.0,635361.0,765251.0,522.0,27.0,254.0,Explore,10.36,Photography
IG0007683,2025-05-19,Video,139147.0,4389.0,3265.0,3445.0,70338.0,280000.0,177.0,15.0,42.0,Explore,8.54,Photography
IG0008871,2025-04-28,Reel,41532.0,5048.0,1610.0,2159.0,225642.0,301441.0,1723.0,2.0,875.0,external,15.4,Photography
IG0021025,2025-04-02,Photo,15776.0,2349.0,2493.0,13291.0,584399.0,878629.0,1244.0,4.0,612.0,profile,3.86,Technology
IG0010422,2025-08-13,Video,183926.0,5048.0,0.0,14725.0,1553398.0,1907179.0,1100.0,4.0,721.0,Home Feed,10.93,Comedy
IG0028436,2025-09-07,Reel,183774.0,6423.0,2327.0,11351.0,96311.0,115570.0,2047.0,24.0,888.0,Explore,8.54,Comedy
IG0007222,2025-05-24,Reel,159599.0,6797.0,4475.0,9642.0,1176032.0,1341764.0,566.0,1.0,501.0,Home Feed,13.45,Technology
IG0027963,2025-05-20,Video,116217.0,5443.0,2174.0,12256.0,103484.0,601435.0,1119.0,14.0,286.0,Home Feed,22.63,beauty
IG0002843,2025-05-06,Photo,83312.0,8293.0,2291.0,10277.0,1431132.0,1505232.0,1602.0,1.0,243.0,Home Feed,8.54,fitness
IG0025922,2025-01-10,Photo,8176.0,771.0,2508.5,5876.0,759342.0,1015589.0,1100.0,13.0,964.0,Home Feed,1.61,Music
IG0016784,2025-06-30,Video,184073.0,9869.0,3742.0,7124.0,868628.0,1057418.0,685.0,1.0,44.0,profile,19.37,Lifestyle
IG0017225,2025-07-17,Reel,99382.0,547.0,294.0,13565.0,1843102.0,2247776.0,2180.0,4.0,765.0,Home Feed,6.46,fitness
IG0027174,2025-11-12,Reel,152539.0,3971.0,4580.0,11695.0,451765.0,723616.0,1195.0,24.0,795.0,Explore,23.88,Lifestyle
IG0011100,2025-01-17,Video,187446.0,6561.0,1307.0,9534.0,558981.0,614436.0,1620.0,15.0,502.0,Home Feed,8.54,Photography
IG0016587,2024-12-06,Photo,15796.0,5401.0,4640.0,2090.0,344689.0,647104.0,1623.0,20.0,922.0,Reels Feed,4.32,Food
IG0013986,2025-10-19,Video,39845.0,8142.0,2509.0,11676.0,495627.0,547567.0,728.0,16.0,308.0,external,11.35,Photography
IG0005116,2025-08-21,Carousel,68078.0,3769.0,3021.0,4121.0,1460118.0,1636565.0,1041.0,30.0,569.0,Explore,4.83,travel
IG0016240,2025-05-24,Carousel,143772.0,2607.0,826.0,7926.0,1873924.0,2140518.0,850.0,16.0,567.0,profile,7.25,Technology
IG0006700,2025-09-29,Carousel,122034.0,3661.0,4021.0,11649.0,1650769.0,1934464.0,888.0,21.0,141.0,Reels Feed,7.31,Food
IG0020194,2025-04-23,Video,56400.0,6131.0,1156.0,3114.0,1732834.0,1916437.0,1092.0,28.0,327.0,external,3.49,Music
IG0007054,2025-03-01,Photo,99845.0,2145.0,4600.0,6045.0,1942995.0,2159391.0,1776.0,12.0,540.0,external,5.22,beauty
IG0002332,2024-12-05,Video,75167.0,9088.0,4693.0,11731.0,213479.0,619678.0,667.0,25.0,273.0,Explore,16.25,Comedy
IG0001458,2025-05-19,Video,18087.0,5048.0,2049.0,9769.0,590314.0,930378.0,1211.0,25.0,742.0,Hashtags,3.25,travel
IG0014476,2025-03-27,Carousel,59116.0,488.0,1930.0,10708.0,388527.0,621772.0,1922.0,13.0,541.0,Hashtags,11.62,Lifestyle
IG0028778,2025-03-08,Video,74654.0,4239.0,3569.0,4824.0,391262.0,742194.0,1616.0,16.0,221.0,profile,11.76,fitness
IG0020399,2025-06-14,Reel,154165.0,1708.0,967.0,6024.0,805106.0,1265738.0,745.0,3.0,426.0,Hashtags,12.87,Technology
IG0007013,2025-10-20,Video,168060.0,4291.0,4299.0,2239.0,684599.0,1042768.0,1554.0,23.0,546.0,Explore,17.16,fitness
IG0007899,2025-10-03,Video,103014.0,7478.0,1694.0,1002.0,1627943.0,1663134.0,171.0,19.0,862.0,Reels Feed,6.81,Food
IG0010440,2024-11-19,Reel,172440.0,6427.0,3623.0,10061.0,178008.0,188140.0,1738.0,16.0,607.0,Explore,8.54,Technology
IG0003243,2025-05-04,Video,76874.0,9811.0,3555.0,5449.0,1107858.0,1451505.0,885.0,12.0,883.0,Reels Feed,6.59,beauty
IG0003387,2024-12-24,Carousel,119860.0,8564.0,3388.0,5063.0,32329.0,340941.0,1307.0,28.0,159.0,Reels Feed,8.54,Fashion
IG0004703,2025-06-18,Carousel,43553.0,9484.0,729.0,5656.0,1141600.0,1520781.0,752.0,7.0,67.0,profile,3.91,Food
IG0014783,2024-12-12,Photo,100217.0,3639.0,2192.0,14446.0,1222245.0,1529937.0,1068.0,27.0,788.0,external,7.88,Technology
IG0028885,2024-11-25,Photo,15438.0,9133.0,4017.0,10337.0,805988.0,1052941.0,405.0,13.0,378.0,Reels Feed,3.7,Music
IG0004409,2025-10-01,Carousel,172329.0,2981.0,3846.0,14746.0,1151072.0,1330564.0,449.0,2.0,819.0,external,14.57,Technology
IG0015497,2025-03-27,Photo,158248.0,4099.0,128.0,1729.0,1809885.0,1901739.0,1612.0,26.0,808.0,Explore,8.63,beauty
IG0023582,2025-08-07,Photo,109269.0,449.0,4918.0,3696.0,1523397.0,1691921.0,874.0,4.0,885.0,Home Feed,6.99,Lifestyle
IG0011813,2025-08-17,Reel,84485.0,794.0,1219.0,2854.0,167308.0,325629.0,977.0,25.0,586.0,external,27.44,Lifestyle
IG0013954,2025-02-11,Photo,99382.0,5424.0,3877.0,5632.0,1835378.0,2042723.0,2191.0,0.0,390.0,Explore,3.7,Music
IG0015795,2025-08-29,Reel,161156.0,5229.0,2426.0,10492.0,406535.0,645831.0,956.0,4.0,800.0,Reels Feed,27.76,fitness
IG0015405,2024-12-29,Photo,198287.0,4540.0,4373.0,14548.0,1488334.0,1819728.0,2119.0,25.0,662.0,Explore,12.19,Fashion
IG0019947,2025-03-29,Carousel,57961.0,6931.0,2508.5,5978.0,1532098.0,1749193.0,1932.0,20.0,762.0,Home Feed,4.31,fitness
IG0027757,2025-09-10,Photo,16589.0,43.0,1515.0,14227.0,811276.0,857363.0,2078.0,23.0,854.0,external,3.78,Comedy
IG0018642,2025-03-03,Carousel,144128.0,8809.0,582.0,14273.0,339201.0,1242477.0,2101.0,27.0,29.0,Reels Feed,8.54,beauty
IG0023154,2025-03-18,Reel,30260.0,146.0,2508.5,10982.0,1976639.0,2473253.0,1068.0,4.0,745.0,Explore,8.54,Music
IG0024752,2024-12-14,Reel,177480.0,9054.0,1337.0,1891.0,664728.0,1089722.0,1288.0,21.0,461.0,external,17.41,beauty
IG0001110,2025-08-11,Video,117955.0,5052.0,1849.0,11285.0,1931555.0,2232446.0,52.0,3.0,789.0,Reels Feed,6.1,travel
IG0017188,2025-09-24,Video,13024.0,3792.0,956.0,971.0,1899949.0,2018507.0,843.0,25.0,237.0,profile,0.93,Comedy
IG0005938,2025-03-17,Reel,179735.0,2240.0,1261.0,7074.0,287421.0,670669.0,1921.0,10.0,448.0,Reels Feed,28.38,Lifestyle
IG0012682,2025-09-26,Photo,26672.0,4737.0,2411.0,11246.0,1127987.0,1392475.0,2110.0,25.0,619.0,external,3.24,Photography
IG0005389,2025-05-19,Reel,145404.0,132.0,3121.0,3872.0,784941.0,1209067.0,1100.0,26.0,677.0,Explore,8.54,Lifestyle
IG0014749,2025-07-04,Reel,528.0,3419.0,3077.0,2212.0,620415.0,1242477.0,252.0,25.0,553.0,Hashtags,0.85,Comedy
IG0019228,2025-03-27,Video,198395.0,3165.0,1715.0,9504.0,711404.0,975139.0,364.0,5.0,179.0,Explore,21.82,Technology
IG0005199,2025-07-20,Video,70892.0,572.0,2360.0,1749.0,794909.0,1078668.0,1974.0,23.0,778.0,Explore,7.01,Lifestyle
IG0025489,2025-05-21,Carousel,62656.0,608.0,3687.0,6080.0,29836.0,451697.0,1237.0,8.0,304.0,Explore,16.17,Technology
IG0028365,2025-08-13,Reel,138370.0,4647.0,883.0,12507.0,116272.0,459567.0,1771.0,20.0,28.0,Hashtags,8.54,Comedy
IG0021420,2025-05-19,Carousel,178849.0,4576.0,2392.0,6119.0,720487.0,868709.0,1891.0,10.0,792.0,Reels Feed,22.09,Photography
IG0006335,2024-11-29,Carousel,159689.0,7331.0,3374.0,5965.0,722576.0,965820.0,232.0,15.0,52.0,Hashtags,18.26,Technology
IG0005392,2025-01-25,Reel,156917.0,5646.0,3059.0,3987.0,1495140.0,1584594.0,1100.0,29.0,29.0,external,10.7,travel
IG0013173,2025-01-07,Reel,115579.0,9793.0,2905.0,9078.0,1789187.0,2251709.0,1295.0,26.0,467.0,Hashtags,6.1,Lifestyle
IG0009539,2025-11-03,Reel,167269.0,9464.0,140.0,14865.0,1607448.0,1242477.0,1587.0,2.0,213.0,Hashtags,10.79,Fashion
IG0011389,2025-10-18,Carousel,40346.0,4547.0,3007.0,10897.0,1823043.0,2168333.0,1100.0,17.0,771.0,Hashtags,2.71,Technology
IG0025814,2025-07-16,Photo,70951.0,8828.0,3898.0,957.0,1131266.0,1533540.0,2067.0,11.0,535.0,Explore,5.52,Photography
IG0023208,2025-06-04,Photo,71292.0,2022.0,54.0,6569.0,1233357.0,1635185.0,1574.0,29.0,840.0,external,4.89,travel
IG0019379,2025-04-05,Video,140770.0,8773.0,3986.0,3100.0,745411.0,978229.0,1800.0,23.0,736.0,Home Feed,16.01,Technology
IG0021053,2025-01-13,Photo,92551.0,1988.0,1437.0,2098.0,597069.0,729851.0,1856.0,17.0,690.0,profile,13.44,Technology
IG0004071,2025-11-03,Carousel,34035.0,2372.0,2508.5,10712.0,649884.0,756899.0,45.0,8.0,502.0,Hashtags,6.36,Technology
IG0011734,2025-10-21,Reel,151001.0,9483.0,2570.0,2787.0,1092525.0,1418053.0,45.0,21.0,459.0,Reels Feed,11.69,travel
IG0011837,2025-06-22,Video,2770.0,22.0,1639.0,10414.0,1226976.0,1237261.0,2185.0,29.0,75.0,Reels Feed,1.2,Lifestyle
IG0010991,2025-04-29,Reel,74068.0,4754.0,636.0,345.0,993721.0,949030.0,1348.0,25.0,723.0,profile,8.41,Technology
IG0021520,2025-05-06,Video,171806.0,9947.0,1307.0,10823.0,228717.0,553046.0,382.0,3.0,278.0,Hashtags,8.54,Comedy
IG0004286,2025-09-03,Photo,39363.0,8781.0,353.0,3964.0,185169.0,366912.0,1597.0,27.0,58.0,profile,14.3,Lifestyle
IG0003484,2025-06-15,Carousel,188770.0,2063.0,3260.0,4612.0,751839.0,1134458.0,760.0,25.0,945.0,Hashtags,17.52,fitness
IG0004081,2025-04-04,Video,124681.0,4151.0,2547.0,14574.0,1159556.0,1638953.0,1729.0,28.0,716.0,external,8.91,Technology
IG0019000,2025-08-10,Video,76779.0,5048.0,1606.0,2301.0,204951.0,591838.0,1106.0,29.0,73.0,Home Feed,15.13,Food
IG0029261,2024-12-30,Photo,187743.0,2274.0,801.0,14194.0,151781.0,646371.0,1954.0,24.0,308.0,Explore,8.54,Fashion
IG0026462,2025-10-20,Video,90739.0,4767.0,2619.0,568.0,1182928.0,1459388.0,1248.0,30.0,502.0,Hashtags,6.76,fitness
IG0025239,2024-12-06,Carousel,90251.0,6967.0,1062.0,8582.0,1123445.0,1350381.0,1088.0,10.0,857.0,profile,7.91,Lifestyle
IG0007889,2025-06-06,Video,50536.0,5048.0,3814.0,545.0,1107981.0,1209659.0,413.0,7.0,21.0,Home Feed,5.1,Fashion
IG0026517,2025-04-24,Photo,34062.0,3295.0,4887.0,5148.0,570242.0,958439.0,1148.0,20.0,720.0,Hashtags,4.94,Food
IG0021829,2025-07-30,Reel,41875.0,6446.0,4136.0,925.0,1948980.0,2412174.0,278.0,24.0,224.0,Explore,2.21,travel
IG0010936,2025-02-10,Carousel,24606.0,7350.0,1730.0,6448.0,569043.0,791261.0,232.0,28.0,842.0,Hashtags,5.07,Fashion
IG0013936,2025-08-31,Carousel,161813.0,7483.0,4849.0,10111.0,993721.0,1862812.0,760.0,1.0,645.0,Reels Feed,9.89,travel
IG0018670,2025-11-08,Photo,39630.0,9019.0,4737.0,13917.0,393662.0,811252.0,842.0,30.0,911.0,Reels Feed,8.3,Photography
IG0019443,2025-01-10,Video,142872.0,1874.0,4429.0,1082.0,281219.0,540135.0,674.0,29.0,402.0,Hashtags,27.82,Comedy
IG0016402,2025-01-28,Photo,162155.0,1623.0,3649.0,7598.0,1450065.0,1707066.0,1262.0,0.0,286.0,profile,10.25,Technology
IG0018456,2025-03-09,Photo,41156.0,8607.0,4553.0,4076.0,1307455.0,1758206.0,1514.0,13.0,478.0,Reels Feed,3.32,Lifestyle
IG0003800,2025-03-10,Reel,55261.0,8453.0,1178.0,10090.0,993721.0,729180.0,1741.0,24.0,553.0,Hashtags,10.28,Music
IG0008102,2025-01-28,Video,113033.0,4508.0,2218.0,4395.0,993721.0,1514500.0,1225.0,11.0,444.0,profile,8.2,beauty
IG0027281,2025-10-29,Video,135896.0,397.0,4949.0,6630.0,188214.0,223179.0,1100.0,15.0,877.0,Explore,8.54,Music
IG0011914,2025-02-02,Photo,12798.0,8754.0,3805.0,13753.0,672075.0,1139439.0,103.0,6.0,864.0,Reels Feed,3.43,Comedy
IG0029298,2024-11-20,Video,198817.0,1786.0,3869.0,796.0,1033960.0,1163889.0,1426.0,15.0,803.0,Hashtags,17.64,Photography
IG0004392,2025-11-12,Photo,8791.0,1216.0,4991.0,2107.0,1766548.0,2214378.0,969.0,5.0,505.0,Reels Feed,0.77,beauty
IG0025181,2025-05-19,Reel,167241.0,9646.0,4078.0,593.0,1783325.0,2008866.0,245.0,12.0,767.0,Reels Feed,9.04,beauty
IG0006367,2025-07-08,Carousel,99382.0,9508.0,1894.0,1479.0,1301724.0,1303039.0,1014.0,14.0,605.0,Reels Feed,11.77,fitness
IG0019667,2025-09-26,Reel,63701.0,2239.0,2720.0,11753.0,1870848.0,2366979.0,148.0,11.0,72.0,external,3.4,Lifestyle
IG0004321,2025-09-19,Photo,197144.0,1418.0,4163.0,1872.0,1057865.0,1501178.0,1189.0,20.0,520.0,Explore,13.63,Food
IG0005624,2025-02-11,Video,174254.0,2235.0,286.0,10236.0,854244.0,1165531.0,1359.0,23.0,130.0,external,16.05,Technology
IG0028978,2025-04-26,Video,74374.0,5695.0,4181.0,8147.0,364143.0,733714.0,1608.0,6.0,814.0,Explore,12.59,fitness
IG0013590,2025-10-13,Photo,142834.0,586.0,86.0,6699.0,1327711.0,1727087.0,291.0,14.0,477.0,Reels Feed,8.7,travel
IG0002158,2025-08-13,Photo,32267.0,1123.0,1392.0,481.0,111980.0,356557.0,1325.0,0.0,212.0,Explore,9.89,Technology
IG0016223,2025-10-03,Photo,16070.0,2527.0,4154.0,1949.0,1530760.0,1993002.0,1576.0,21.0,886.0,Reels Feed,1.24,Photography
IG0024315,2025-03-30,Reel,99382.0,842.0,1646.0,13682.0,967092.0,994424.0,1522.0,2.0,502.0,Home Feed,5.03,Music
IG0018088,2025-08-15,Carousel,99382.0,4731.0,3356.0,13699.0,850883.0,1146010.0,2002.0,15.0,841.0,Reels Feed,7.67,Music
IG0010723,2025-10-05,Photo,195070.0,9178.0,2508.5,9342.0,1778652.0,2217963.0,129.0,15.0,520.0,Explore,9.84,Comedy
IG0009888,2025-06-25,Carousel,57847.0,3339.0,306.0,4831.0,962661.0,1063033.0,588.0,4.0,582.0,external,6.24,Lifestyle
IG0019241,2025-06-18,Video,51898.0,452.0,1384.0,8587.0,1149974.0,1161781.0,1007.0,6.0,517.0,Hashtags,5.36,Lifestyle
IG0011444,2025-07-17,Photo,11293.0,7437.0,296.0,10803.0,675101.0,1120657.0,2140.0,6.0,19.0,Explore,2.66,Music
IG0028398,2025-02-15,Video,67477.0,3094.0,1933.0,1922.0,1680310.0,1899149.0,602.0,29.0,112.0,Home Feed,3.92,Photography
IG0006935,2025-11-15,Video,187112.0,7784.0,2172.0,1414.0,1630276.0,1242477.0,994.0,22.0,367.0,Explore,11.46,Lifestyle
IG0024290,2025-10-03,Reel,20107.0,9146.0,92.0,6649.0,478698.0,927714.0,1510.0,10.0,302.0,external,3.88,Photography
IG0021111,2025-04-03,Video,115238.0,7339.0,1215.0,3639.0,1438508.0,1919621.0,2172.0,23.0,397.0,external,6.64,travel
IG0015757,2025-10-28,Photo,92822.0,6615.0,714.0,9416.0,1177289.0,1438523.0,928.0,20.0,629.0,Reels Feed,7.62,beauty
IG0023807,2025-07-10,Carousel,190992.0,5727.0,2228.0,14453.0,345133.0,695337.0,2187.0,14.0,985.0,profile,30.69,Technology
IG0017471,2025-10-19,Reel,17410.0,8276.0,4565.0,13542.0,1753244.0,1782971.0,945.0,16.0,898.0,Hashtags,2.46,fitness
IG0006484,2025-05-17,Reel,115071.0,9894.0,2092.0,2784.0,993721.0,1336408.0,1961.0,13.0,58.0,external,9.72,Music
IG0008890,2025-08-15,Video,163049.0,7416.0,1898.0,3028.0,935495.0,1291284.0,1262.0,3.0,466.0,Home Feed,13.58,Fashion
IG0028840,2024-11-22,Carousel,38112.0,3245.0,4654.0,7480.0,1855477.0,2148144.0,1100.0,10.0,11.0,Hashtags,2.73,beauty
IG0003595,2025-06-14,Video,8445.0,1194.0,225.0,6824.0,11554.0,171912.0,1340.0,5.0,757.0,profile,9.71,travel
IG0028879,2025-06-07,Video,59222.0,7485.0,2573.0,11275.0,1981075.0,2469159.0,1585.0,22.0,199.0,Reels Feed,8.54,travel
IG0008994,2025-06-05,Photo,82355.0,9935.0,2255.0,7781.0,96202.0,525123.0,1848.0,12.0,917.0,Explore,19.49,Food
IG0015965,2025-03-15,Video,103089.0,4599.0,3991.0,4313.0,1923577.0,2332316.0,829.0,11.0,806.0,Reels Feed,4.97,Technology
IG0027494,2025-07-03,Reel,118873.0,8514.0,4078.0,14130.0,1041490.0,1319954.0,1953.0,18.0,427.0,external,11.03,Technology
IG0009049,2025-06-16,Video,36310.0,7926.0,2817.0,3581.0,395075.0,1242477.0,498.0,9.0,447.0,profile,11.39,Music
IG0003493,2025-05-08,Reel,107918.0,5502.0,3864.0,3989.0,421111.0,438093.0,1866.0,7.0,653.0,Home Feed,27.68,travel
IG0027052,2024-12-19,Carousel,80102.0,3173.0,2508.5,13778.0,1950549.0,1950872.0,2179.0,3.0,364.0,Hashtags,5.14,Photography
IG0014953,2024-12-07,Photo,160706.0,8533.0,2945.0,73.0,418818.0,502604.0,1986.0,27.0,781.0,Reels Feed,8.54,Music
IG0000097,2024-11-21,Photo,161614.0,6644.0,2508.5,14819.0,30428.0,411145.0,1207.0,14.0,534.0,external,8.54,Comedy
IG0023413,2025-10-08,Video,148742.0,8361.0,1861.0,13593.0,952598.0,1242477.0,285.0,27.0,37.0,Hashtags,14.94,Lifestyle
IG0013951,2025-01-04,Carousel,1869.0,1081.0,4419.0,2988.0,1021270.0,1469359.0,95.0,2.0,723.0,Hashtags,0.7,Lifestyle
IG0003173,2025-04-10,Video,148410.0,8242.0,1934.0,5185.0,1382267.0,1777693.0,2124.0,14.0,798.0,Reels Feed,9.21,beauty
IG0015981,2025-11-03,Carousel,92669.0,1814.0,1454.0,421.0,1148169.0,1242477.0,48.0,18.0,477.0,profile,6.27,Lifestyle
IG0012981,2025-01-23,Video,87560.0,2849.0,4369.0,806.0,660348.0,1079712.0,396.0,6.0,632.0,Reels Feed,8.85,Fashion
IG0024800,2025-10-26,Reel,159159.0,5262.0,3898.0,6242.0,188999.0,310477.0,142.0,19.0,818.0,Reels Feed,8.54,Music
IG0009566,2025-07-12,Carousel,146072.0,710.0,4547.0,13414.0,89638.0,171109.0,1244.0,6.0,224.0,Hashtags,8.54,Fashion
IG0003790,2025-03-20,Photo,129618.0,3628.0,2801.0,8622.0,341924.0,730411.0,89.0,20.0,737.0,profile,19.81,Photography
IG0006836,2025-01-31,Photo,167280.0,3262.0,4567.0,12887.0,1799877.0,1828435.0,820.0,4.0,871.0,Reels Feed,10.28,beauty
IG0019028,2025-06-12,Carousel,198161.0,4605.0,1827.0,14677.0,1383809.0,1535691.0,1577.0,1.0,205.0,profile,14.28,Technology
IG0013045,2025-04-12,Video,4755.0,7256.0,413.0,9828.0,431180.0,666740.0,1001.0,25.0,132.0,external,3.34,Lifestyle
IG0009254,2025-04-16,Video,198845.0,6891.0,2940.0,9176.0,404162.0,810735.0,377.0,3.0,200.0,external,26.87,fitness
IG0027911,2025-07-02,Video,131466.0,4.0,742.0,14578.0,1624029.0,2043294.0,1127.0,17.0,123.0,Explore,7.18,Music
IG0012940,2025-02-28,Video,99382.0,3480.0,1758.0,6692.0,19309.0,149188.0,1269.0,6.0,85.0,Reels Feed,8.54,Photography
IG0016793,2025-10-10,Photo,176675.0,8396.0,4095.0,4459.0,1746026.0,1754118.0,1361.0,10.0,714.0,Home Feed,11.04,fitness
IG0002267,2025-09-23,Carousel,67562.0,4492.0,1298.0,1467.0,1673843.0,1896145.0,1611.0,10.0,330.0,Home Feed,3.95,Fashion
IG0014859,2025-05-14,Carousel,183323.0,499.0,636.0,8428.0,686010.0,970105.0,1477.0,6.0,160.0,Hashtags,19.88,Fashion
IG0015745,2025-10-30,Reel,7084.0,6391.0,1065.0,7345.0,166951.0,281111.0,1271.0,4.0,509.0,Reels Feed,7.79,Fashion
IG0019183,2025-04-25,Photo,49515.0,2453.0,4893.0,5724.0,950536.0,979027.0,1180.0,16.0,752.0,profile,6.39,fitness
IG0021986,2025-08-05,Carousel,104146.0,5092.0,3550.0,14335.0,439631.0,561378.0,927.0,7.0,751.0,Reels Feed,22.64,Music
IG0000251,2025-05-15,Photo,109423.0,5154.0,3434.0,14554.0,1501415.0,1969250.0,1256.0,9.0,994.0,Hashtags,6.73,beauty
IG0029245,2025-07-20,Video,135246.0,1478.0,3935.0,190.0,763825.0,1146262.0,792.0,23.0,852.0,Hashtags,12.29,Photography
IG0016877,2025-07-25,Reel,66077.0,3217.0,1067.0,14375.0,1104526.0,1362114.0,1308.0,19.0,372.0,Home Feed,6.22,Technology
IG0015558,2024-12-21,Video,93060.0,4696.0,2843.0,5190.0,403556.0,678069.0,684.0,14.0,568.0,Reels Feed,15.6,Photography
IG0005655,2025-07-06,Reel,166099.0,1248.0,111.0,8490.0,1845776.0,2202112.0,906.0,15.0,561.0,Hashtags,7.99,Technology
IG0002541,2025-06-02,Reel,106427.0,9658.0,4681.0,6312.0,298649.0,361885.0,1866.0,14.0,260.0,external,8.54,fitness
IG0024674,2025-04-17,Video,170375.0,6461.0,174.0,3188.0,1258332.0,1318262.0,458.0,30.0,772.0,Explore,13.67,travel
IG0003859,2025-10-08,Carousel,28156.0,9430.0,3109.0,12620.0,701131.0,854185.0,405.0,5.0,212.0,external,6.24,travel
IG0024726,2025-09-20,Carousel,111997.0,6794.0,833.0,3512.0,993721.0,1115132.0,1250.0,5.0,497.0,Reels Feed,8.54,Fashion
IG0010528,2025-08-21,Carousel,175216.0,2291.0,2122.0,14436.0,214588.0,467139.0,1391.0,20.0,25.0,profile,8.54,Technology
IG0002859,2025-02-28,Video,99382.0,5046.0,2508.5,5735.0,614938.0,687750.0,478.0,2.0,724.0,profile,18.54,Lifestyle
IG0028284,2025-05-19,Reel,34246.0,3411.0,1319.0,9025.0,1793847.0,1242477.0,1421.0,10.0,762.0,external,2.19,Food
IG0023492,2025-09-20,Carousel,21913.0,7398.0,2663.0,5332.0,124310.0,189858.0,192.0,23.0,55.0,profile,19.65,travel
IG0012303,2025-01-18,Reel,184279.0,9417.0,1088.0,8856.0,1369983.0,1578576.0,2187.0,12.0,797.0,Explore,12.9,Photography
IG0003906,2025-01-20,Photo,27109.0,3572.0,2299.0,12740.0,531248.0,625570.0,1382.0,19.0,813.0,Explore,7.31,Music
IG0000897,2025-03-01,Video,99382.0,662.0,243.0,4338.0,804095.0,1286871.0,826.0,29.0,886.0,Hashtags,15.26,Comedy
IG0000492,2024-12-07,Carousel,24560.0,9957.0,3390.0,11330.0,1283729.0,1574595.0,1864.0,13.0,710.0,Home Feed,3.13,Technology
